zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
44833,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43332,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44505,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44718,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44055,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44253,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44260,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44640,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44614,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43140,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44824,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44125,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44067,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44287,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44667,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44720,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43302,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44243,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44201,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44857,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44039,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44651,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43066,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44839,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44089,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44410,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44429,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44427,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43017,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43040,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44504,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44820,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44509,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44672,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44451,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44304,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44305,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45324,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44420,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44251,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44236,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44319,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43440,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44428,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44087,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44278,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44902,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45387,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44281,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44047,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44515,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44223,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44202,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44632,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44136,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43358,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44021,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44646,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44035,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44254,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44306,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44417,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44491,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44273,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44321,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44272,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44133,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44405,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43044,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43315,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44406,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44054,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44905,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44403,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43072,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44443,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44325,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43314,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44275,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44308,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44302,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44805,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43143,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43050,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44814,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44502,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44445,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44710,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44138,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43356,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44012,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44412,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43337,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44240,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44328,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43410,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44624,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44062,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44843,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44307,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43340,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44264,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44320,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44280,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44846,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44303,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44855,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44076,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45344,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44418,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43026,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44085,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44423,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44093,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44455,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43420,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45505,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44870,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44216,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44511,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44485,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44638,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44625,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43019,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44141,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44840,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44311,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44255,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45385,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44044,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44880,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44706,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44003,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44507,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44052,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44878,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44080,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44438,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44333,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44032,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44215,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45502,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44301,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43325,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45369,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44903,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43153,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45349,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44460,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44256,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44647,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43452,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44231,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44276,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43065,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44889,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43338,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44838,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43061,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43456,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44867,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44266,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43160,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44049,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44425,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44312,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44011,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44613,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44691,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44662,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44408,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44411,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45373,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44721,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44413,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44506,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44270,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45368,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44241,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44842,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44493,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44657,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43464,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43078,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43436,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44481,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44444,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43003,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44437,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44314,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44510,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44813,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44866,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44233,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45503,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44484,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44847,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44454,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44431,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44826,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44441,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44023,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44050,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44265,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43962,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44221,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44402,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44028,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45312,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44612,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44212,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43449,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43344,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44056,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45506,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43045,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44401,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44875,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44449,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44214,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44203,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43015,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44609,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44618,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44139,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43920,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43320,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44890,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44440,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44288,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44851,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44230,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43945,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44234,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45504,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44442,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43123,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44483,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44503,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44313,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
